shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,season,shot_made_flag,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,opponent,time_remaining,true_distance,3pt_goal,game_year,game_month,game_day,game_dayofweek,game_at_home
27354,Fadeaway Jump Shot,Jump Shot,-48,151,3,1,2003,,Center(C),Mid-Range,8-16 ft.,2004-04-23,HOU,648,15.8445574252,0,2004,4,23,4,0
27355,Jump Shot,Jump Shot,105,135,3,1,2003,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2004-04-23,HOU,349,17.1026313765,0,2004,4,23,4,0
27356,Jump Shot,Jump Shot,164,187,3,1,2003,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-04-23,HOU,192,24.8726757708,1,2004,4,23,4,0
27357,Jump Shot,Jump Shot,-133,220,3,1,2003,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2004-04-23,HOU,35,25.7077809233,1,2004,4,23,4,0
27358,Jump Shot,Jump Shot,-56,174,4,1,2003,0.0,Center(C),Mid-Range,16-24 ft.,2004-04-23,HOU,410,18.2789496416,0,2004,4,23,4,0
27359,Jump Shot,Jump Shot,190,77,4,1,2003,0.0,Right Side(R),Mid-Range,16-24 ft.,2004-04-23,HOU,348,20.5009755865,0,2004,4,23,4,0
27360,Jump Bank Shot,Jump Shot,-84,45,4,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-04-23,HOU,130,9.52942810456,0,2004,4,23,4,0
27361,Jump Shot,Jump Shot,-174,201,4,1,2003,,Left Side Center(LC),Above the Break 3,24+ ft.,2004-04-23,HOU,59,26.5851462287,1,2004,4,23,4,0
27362,Turnaround Jump Shot,Jump Shot,92,25,4,1,2003,0.0,Right Side(R),Mid-Range,8-16 ft.,2004-04-23,HOU,34,9.53362470417,0,2004,4,23,4,0
27363,Reverse Layup Shot,Layup,0,0,4,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-23,HOU,20,0.0,0,2004,4,23,4,0
27364,Jump Bank Shot,Jump Shot,57,26,1,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-04-25,HOU,596,6.26498204307,0,2004,4,25,6,0
27365,Running Jump Shot,Jump Shot,10,104,1,1,2003,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2004-04-25,HOU,447,10.4479663093,0,2004,4,25,6,0
27366,Turnaround Jump Shot,Jump Shot,140,5,1,1,2003,0.0,Right Side(R),Mid-Range,8-16 ft.,2004-04-25,HOU,222,14.0089257261,0,2004,4,25,6,0
27367,Reverse Layup Shot,Layup,0,0,1,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,218,0.0,0,2004,4,25,6,0
27368,Dunk Shot,Dunk,0,0,2,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,619,0.0,0,2004,4,25,6,0
27369,Jump Shot,Jump Shot,-31,173,2,1,2003,0.0,Center(C),Mid-Range,16-24 ft.,2004-04-25,HOU,515,17.5755512005,0,2004,4,25,6,0
27370,Jump Shot,Jump Shot,207,150,3,1,2003,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-04-25,HOU,682,25.5634504713,1,2004,4,25,6,0
27371,Reverse Layup Shot,Layup,0,0,3,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,663,0.0,0,2004,4,25,6,0
27372,Turnaround Jump Shot,Jump Shot,80,63,3,1,2003,0.0,Right Side(R),In The Paint (Non-RA),8-16 ft.,2004-04-25,HOU,221,10.1828286836,0,2004,4,25,6,0
27373,Running Jump Shot,Jump Shot,-90,25,3,1,2003,0.0,Left Side(L),Mid-Range,8-16 ft.,2004-04-25,HOU,26,9.34077084613,0,2004,4,25,6,0
27374,Driving Layup Shot,Layup,0,0,4,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,664,0.0,0,2004,4,25,6,0
27375,Driving Layup Shot,Layup,0,0,4,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,427,0.0,0,2004,4,25,6,0
27376,Fadeaway Jump Shot,Jump Shot,-107,123,4,1,2003,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2004-04-25,HOU,380,16.3027605024,0,2004,4,25,6,0
27377,Turnaround Jump Shot,Jump Shot,123,112,4,1,2003,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2004-04-25,HOU,332,16.6352036357,0,2004,4,25,6,0
27378,Jump Shot,Jump Shot,11,261,4,1,2003,0.0,Center(C),Above the Break 3,24+ ft.,2004-04-25,HOU,50,26.1231697924,1,2004,4,25,6,0
27379,Driving Layup Shot,Layup,0,0,4,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,28,0.0,0,2004,4,25,6,0
27380,Jump Shot,Jump Shot,112,191,4,1,2003,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2004-04-25,HOU,0,22.1415898255,0,2004,4,25,6,0
27381,Driving Layup Shot,Layup,0,0,5,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,281,0.0,0,2004,4,25,6,0
27382,Driving Layup Shot,Layup,0,0,5,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,121,0.0,0,2004,4,25,6,0
27383,Running Jump Shot,Jump Shot,69,40,5,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-04-25,HOU,72,7.97558775264,0,2004,4,25,6,0
27384,Driving Layup Shot,Layup,0,0,5,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-25,HOU,40,0.0,0,2004,4,25,6,0
27385,Jump Shot,Jump Shot,125,224,1,1,2003,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-04-28,HOU,697,25.6517055963,1,2004,4,28,2,1
27386,Layup Shot,Layup,0,0,1,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,501,0.0,0,2004,4,28,2,1
27387,Reverse Layup Shot,Layup,0,0,1,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,281,0.0,0,2004,4,28,2,1
27388,Jump Bank Shot,Jump Shot,29,33,1,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-04-28,HOU,256,4.3931765273,0,2004,4,28,2,1
27389,Fadeaway Jump Shot,Jump Shot,154,45,1,1,2003,1.0,Right Side(R),Mid-Range,16-24 ft.,2004-04-28,HOU,220,16.0440019945,0,2004,4,28,2,1
27390,Reverse Layup Shot,Layup,0,0,1,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,54,0.0,0,2004,4,28,2,1
27391,Layup Shot,Layup,0,0,2,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,687,0.0,0,2004,4,28,2,1
27392,Reverse Dunk Shot,Dunk,0,0,2,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,583,0.0,0,2004,4,28,2,1
27393,Turnaround Jump Shot,Jump Shot,-74,112,2,1,2003,1.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2004-04-28,HOU,460,13.4238593556,0,2004,4,28,2,1
27394,Jump Shot,Jump Shot,52,13,2,1,2003,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-04-28,HOU,384,5.3600373133,0,2004,4,28,2,1
27395,Layup Shot,Layup,0,0,2,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,382,0.0,0,2004,4,28,2,1
27396,Driving Layup Shot,Layup,0,0,2,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,293,0.0,0,2004,4,28,2,1
27397,Layup Shot,Layup,0,0,2,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,258,0.0,0,2004,4,28,2,1
27398,Driving Layup Shot,Layup,0,0,3,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-04-28,HOU,392,0.0,0,2004,4,28,2,1
27399,Jump Shot,Jump Shot,-56,64,3,1,2003,,Left Side(L),In The Paint (Non-RA),8-16 ft.,2004-04-28,HOU,316,8.50411665019,0,2004,4,28,2,1
27400,Fadeaway Jump Shot,Jump Shot,-3,48,3,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-04-28,HOU,108,4.80936586256,0,2004,4,28,2,1
27401,Jump Shot,Jump Shot,-225,122,3,1,2003,1.0,Left Side Center(LC),Above the Break 3,24+ ft.,2004-04-28,HOU,69,25.5947260192,1,2004,4,28,2,1
27402,Running Jump Shot,Jump Shot,-89,-13,4,1,2003,0.0,Left Side(L),Mid-Range,8-16 ft.,2004-04-28,HOU,623,8.99444272871,0,2004,4,28,2,1
27403,Jump Shot,Jump Shot,-126,115,4,1,2003,,Left Side Center(LC),Mid-Range,16-24 ft.,2004-04-28,HOU,469,17.0590152119,0,2004,4,28,2,1
27404,Jump Shot,Jump Shot,225,105,4,1,2003,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-04-28,HOU,433,24.8294180359,1,2004,4,28,2,1
27405,Jump Shot,Jump Shot,107,220,4,1,2003,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-04-28,HOU,398,24.4640552648,1,2004,4,28,2,1
27406,Layup Shot,Layup,-6,-1,1,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-02,SAS,675,0.60827625303,0,2004,5,2,6,0
27407,Fadeaway Jump Shot,Jump Shot,156,-8,1,1,2003,0.0,Right Side(R),Mid-Range,8-16 ft.,2004-05-02,SAS,630,15.6204993518,0,2004,5,2,6,0
27408,Layup Shot,Layup,-28,5,1,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-02,SAS,584,2.84429253067,0,2004,5,2,6,0
27409,Jump Shot,Jump Shot,195,163,1,1,2003,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-05-02,SAS,261,25.4153496927,1,2004,5,2,6,0
27410,Layup Shot,Layup,6,17,2,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-05-02,SAS,578,1.80277563773,0,2004,5,2,6,0
27411,Layup Shot,Layup,0,7,2,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-02,SAS,576,0.7,0,2004,5,2,6,0
27412,Fadeaway Jump Shot,Jump Shot,123,48,2,1,2003,0.0,Right Side(R),Mid-Range,8-16 ft.,2004-05-02,SAS,554,13.2034086508,0,2004,5,2,6,0
27413,Jump Shot,Jump Shot,-163,183,2,1,2003,1.0,Left Side Center(LC),Above the Break 3,24+ ft.,2004-05-02,SAS,194,24.5067337685,1,2004,5,2,6,0
27414,Jump Shot,Jump Shot,90,163,2,1,2003,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2004-05-02,SAS,119,18.619613315,0,2004,5,2,6,0
27415,Driving Layup Shot,Layup,20,18,3,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-02,SAS,696,2.69072480941,0,2004,5,2,6,0
27416,Jump Shot,Jump Shot,-21,240,3,1,2003,1.0,Center(C),Above the Break 3,24+ ft.,2004-05-02,SAS,600,24.0916998155,1,2004,5,2,6,0
27417,Jump Shot,Jump Shot,-43,51,3,1,2003,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-02,SAS,557,6.67083203206,0,2004,5,2,6,0
27418,Jump Shot,Jump Shot,-141,3,3,1,2003,0.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-02,SAS,472,14.1031911283,0,2004,5,2,6,0
27419,Jump Shot,Jump Shot,41,102,3,1,2003,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2004-05-02,SAS,422,10.9931797038,0,2004,5,2,6,0
27420,Layup Shot,Layup,18,7,3,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-02,SAS,403,1.93132079158,0,2004,5,2,6,0
27421,Fadeaway Jump Shot,Jump Shot,-67,141,3,1,2003,1.0,Center(C),Mid-Range,8-16 ft.,2004-05-02,SAS,326,15.6108936323,0,2004,5,2,6,0
27422,Fadeaway Jump Shot,Jump Shot,56,130,3,1,2003,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2004-05-02,SAS,232,14.1548578234,0,2004,5,2,6,0
27423,Jump Shot,Jump Shot,59,86,3,1,2003,,Right Side(R),In The Paint (Non-RA),8-16 ft.,2004-05-02,SAS,164,10.4292856898,0,2004,5,2,6,0
27424,Jump Shot,Jump Shot,52,237,3,1,2003,0.0,Center(C),Above the Break 3,24+ ft.,2004-05-02,SAS,100,24.2637589833,1,2004,5,2,6,0
27425,Jump Shot,Jump Shot,0,174,3,1,2003,0.0,Center(C),Mid-Range,16-24 ft.,2004-05-02,SAS,40,17.4,0,2004,5,2,6,0
27426,Jump Shot,Jump Shot,-140,46,4,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-02,SAS,699,14.7363496158,0,2004,5,2,6,0
27427,Driving Layup Shot,Layup,34,12,4,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-02,SAS,660,3.60555127546,0,2004,5,2,6,0
27428,Jump Shot,Jump Shot,64,41,4,1,2003,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-02,SAS,580,7.60065786626,0,2004,5,2,6,0
27429,Jump Shot,Jump Shot,13,74,4,1,2003,,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-02,SAS,433,7.5133215025,0,2004,5,2,6,0
27430,Jump Shot,Jump Shot,51,261,4,1,2003,0.0,Center(C),Above the Break 3,24+ ft.,2004-05-02,SAS,255,26.5936082546,1,2004,5,2,6,0
27431,Jump Shot,Jump Shot,-215,140,4,1,2003,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2004-05-02,SAS,105,25.6563832213,1,2004,5,2,6,0
27432,Layup Shot,Layup,29,10,1,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-05-05,SAS,594,3.06757233004,0,2004,5,5,2,0
27433,Layup Shot,Layup,1,33,1,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-05,SAS,591,3.30151480384,0,2004,5,5,2,0
27434,Reverse Layup Shot,Layup,6,13,1,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-05,SAS,423,1.43178210633,0,2004,5,5,2,0
27435,Driving Layup Shot,Layup,10,7,1,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-05,SAS,233,1.22065556157,0,2004,5,5,2,0
27436,Jump Shot,Jump Shot,-179,86,2,1,2003,,Left Side(L),Mid-Range,16-24 ft.,2004-05-05,SAS,499,19.8587512196,0,2004,5,5,2,0
27437,Running Jump Shot,Jump Shot,38,31,3,1,2003,,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-05,SAS,706,4.9040799341,0,2004,5,5,2,0
27438,Fadeaway Jump Shot,Jump Shot,138,15,3,1,2003,0.0,Right Side(R),Mid-Range,8-16 ft.,2004-05-05,SAS,601,13.8812823615,0,2004,5,5,2,0
27439,Reverse Layup Shot,Layup,18,17,3,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-05,SAS,461,2.47588368063,0,2004,5,5,2,0
27440,Driving Layup Shot,Layup,23,36,3,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-05,SAS,392,4.27200187266,0,2004,5,5,2,0
27441,Running Jump Shot,Jump Shot,54,23,3,1,2003,,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-05,SAS,350,5.86941223633,0,2004,5,5,2,0
27442,Turnaround Jump Shot,Jump Shot,-113,99,3,1,2003,0.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-05,SAS,280,15.0233152134,0,2004,5,5,2,0
27443,Jump Shot,Jump Shot,-148,217,3,1,2003,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2004-05-05,SAS,2,26.2665186121,1,2004,5,5,2,0
27444,Running Layup Shot,Layup,43,43,4,1,2003,,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-05,SAS,632,6.0811183182,0,2004,5,5,2,0
27445,Jump Shot,Jump Shot,-166,-13,4,1,2003,,Left Side(L),Mid-Range,16-24 ft.,2004-05-05,SAS,376,16.6508258053,0,2004,5,5,2,0
27446,Turnaround Jump Shot,Jump Shot,-148,48,4,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-05,SAS,334,15.558920271,0,2004,5,5,2,0
27447,Fadeaway Jump Shot,Jump Shot,200,-8,4,1,2003,0.0,Right Side(R),Mid-Range,16-24 ft.,2004-05-05,SAS,297,20.0159936051,0,2004,5,5,2,0
27448,Driving Layup Shot,Layup,26,15,4,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-05-05,SAS,104,3.00166620396,0,2004,5,5,2,0
27449,Fadeaway Jump Shot,Jump Shot,-122,137,1,1,2003,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2004-05-09,SAS,703,18.3447540185,0,2004,5,9,6,1
27450,Jump Shot,Jump Shot,128,225,1,1,2003,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-05-09,SAS,487,25.8860966544,1,2004,5,9,6,1
27451,Jump Shot,Jump Shot,77,242,1,1,2003,1.0,Center(C),Above the Break 3,24+ ft.,2004-05-09,SAS,269,25.3954720374,1,2004,5,9,6,1
27452,Jump Shot,Jump Shot,95,237,1,1,2003,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-05-09,SAS,42,25.5331157519,1,2004,5,9,6,1
27453,Fadeaway Jump Shot,Jump Shot,-110,91,2,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-09,SAS,627,14.2762039772,0,2004,5,9,6,1
27454,Jump Shot,Jump Shot,-146,133,2,1,2003,,Left Side Center(LC),Mid-Range,16-24 ft.,2004-05-09,SAS,298,19.7496835418,0,2004,5,9,6,1
27455,Jump Shot,Jump Shot,232,-9,2,1,2003,0.0,Right Side(R),Right Corner 3,24+ ft.,2004-05-09,SAS,257,23.2174503337,1,2004,5,9,6,1
27456,Jump Shot,Jump Shot,189,22,2,1,2003,1.0,Right Side(R),Mid-Range,16-24 ft.,2004-05-09,SAS,218,19.0276115159,0,2004,5,9,6,1
27457,Jump Shot,Jump Shot,-131,215,2,1,2003,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2004-05-09,SAS,0,25.1765764154,1,2004,5,9,6,1
27458,Jump Shot,Jump Shot,67,160,3,1,2003,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2004-05-09,SAS,287,17.3461811359,0,2004,5,9,6,1
27459,Jump Shot,Jump Shot,126,26,3,1,2003,,Right Side(R),Mid-Range,8-16 ft.,2004-05-09,SAS,255,12.8654576289,0,2004,5,9,6,1
27460,Jump Shot,Jump Shot,217,125,3,1,2003,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-05-09,SAS,246,25.0427634258,1,2004,5,9,6,1
27461,Jump Shot,Jump Shot,230,-13,4,1,2003,0.0,Right Side(R),Right Corner 3,24+ ft.,2004-05-09,SAS,397,23.0367098345,1,2004,5,9,6,1
27462,Jump Shot,Jump Shot,176,163,1,1,2003,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2004-05-11,SAS,587,23.9885389301,1,2004,5,11,1,1
27463,Jump Shot,Jump Shot,169,-16,1,1,2003,0.0,Right Side(R),Mid-Range,16-24 ft.,2004-05-11,SAS,485,16.9755706826,0,2004,5,11,1,1
27464,Layup Shot,Layup,0,0,1,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-11,SAS,349,0.0,0,2004,5,11,1,1
27465,Jump Shot,Jump Shot,-228,-9,1,1,2003,,Left Side(L),Left Corner 3,24+ ft.,2004-05-11,SAS,144,22.8177562438,1,2004,5,11,1,1
27466,Layup Shot,Layup,0,0,1,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-11,SAS,5,0.0,0,2004,5,11,1,1
27467,Driving Dunk Shot,Dunk,0,0,2,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-11,SAS,462,0.0,0,2004,5,11,1,1
27468,Running Jump Shot,Jump Shot,-87,91,2,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-11,SAS,419,12.589678312,0,2004,5,11,1,1
27469,Jump Shot,Jump Shot,-138,123,2,1,2003,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2004-05-11,SAS,370,18.4859406036,0,2004,5,11,1,1
27470,Jump Shot,Jump Shot,-181,102,2,1,2003,0.0,Left Side(L),Mid-Range,16-24 ft.,2004-05-11,SAS,280,20.7761882933,0,2004,5,11,1,1
27471,Turnaround Jump Shot,Jump Shot,-5,58,2,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-11,SAS,216,5.82151183113,0,2004,5,11,1,1
27472,Layup Shot,Layup,0,0,2,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-11,SAS,191,0.0,0,2004,5,11,1,1
27473,Jump Shot,Jump Shot,-136,217,2,1,2003,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2004-05-11,SAS,0,25.6095685243,1,2004,5,11,1,1
27474,Fadeaway Jump Shot,Jump Shot,82,191,3,1,2003,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2004-05-11,SAS,586,20.7858124691,0,2004,5,11,1,1
27475,Jump Bank Shot,Jump Shot,-108,30,3,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-11,SAS,554,11.2089250154,0,2004,5,11,1,1
27476,Jump Shot,Jump Shot,-195,92,3,1,2003,1.0,Left Side(L),Mid-Range,16-24 ft.,2004-05-11,SAS,290,21.5613079381,0,2004,5,11,1,1
27477,Layup Shot,Layup,0,0,3,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-11,SAS,116,0.0,0,2004,5,11,1,1
27478,Driving Dunk Shot,Dunk,0,0,3,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-05-11,SAS,23,0.0,0,2004,5,11,1,1
27479,Jump Shot,Jump Shot,0,150,4,1,2003,,Center(C),Mid-Range,8-16 ft.,2004-05-11,SAS,708,15.0,0,2004,5,11,1,1
27480,Jump Shot,Jump Shot,-187,173,4,1,2003,1.0,Left Side Center(LC),Above the Break 3,24+ ft.,2004-05-11,SAS,535,25.4750858684,1,2004,5,11,1,1
27481,Reverse Layup Shot,Layup,0,0,4,1,2003,,Center(C),Restricted Area,Less Than 8 ft.,2004-05-11,SAS,490,0.0,0,2004,5,11,1,1
27482,Jump Bank Shot,Jump Shot,-100,13,4,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-11,SAS,337,10.0841459728,0,2004,5,11,1,1
27483,Fadeaway Jump Shot,Jump Shot,-146,156,4,1,2003,,Left Side Center(LC),Mid-Range,16-24 ft.,2004-05-11,SAS,301,21.3663286505,0,2004,5,11,1,1
27484,Jump Shot,Jump Shot,-46,156,4,1,2003,1.0,Center(C),Mid-Range,16-24 ft.,2004-05-11,SAS,206,16.2640708311,0,2004,5,11,1,1
27485,Driving Finger Roll Shot,Layup,-2,58,4,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-11,SAS,171,5.80344725142,0,2004,5,11,1,1
27486,Jump Shot,Jump Shot,-115,128,4,1,2003,,Left Side Center(LC),Mid-Range,16-24 ft.,2004-05-11,SAS,134,17.2072659072,0,2004,5,11,1,1
27487,Jump Shot,Jump Shot,0,58,4,1,2003,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-11,SAS,111,5.8,0,2004,5,11,1,1
27488,Jump Shot,Jump Shot,-179,-26,4,1,2003,0.0,Left Side(L),Mid-Range,16-24 ft.,2004-05-11,SAS,31,18.08784122,0,2004,5,11,1,1
27489,Fadeaway Jump Shot,Jump Shot,-99,-1,1,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-13,SAS,607,9.90050503762,0,2004,5,13,3,0
27490,Jump Shot,Jump Shot,118,189,1,1,2003,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2004-05-13,SAS,556,22.2811579591,0,2004,5,13,3,0
27491,Layup Shot,Layup,0,13,1,1,2003,0.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-13,SAS,314,1.3,0,2004,5,13,3,0
27492,Driving Layup Shot,Layup,31,23,1,1,2003,1.0,Center(C),Restricted Area,Less Than 8 ft.,2004-05-13,SAS,259,3.86005181312,0,2004,5,13,3,0
27493,Jump Shot,Jump Shot,-118,122,1,1,2003,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2004-05-13,SAS,137,16.9729196074,0,2004,5,13,3,0
27494,Jump Shot,Jump Shot,-33,31,1,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-13,SAS,17,4.52769256907,0,2004,5,13,3,0
27495,Jump Shot,Jump Shot,-200,31,2,1,2003,1.0,Left Side(L),Mid-Range,16-24 ft.,2004-05-13,SAS,679,20.2388240765,0,2004,5,13,3,0
27496,Jump Shot,Jump Shot,-74,248,2,1,2003,0.0,Center(C),Above the Break 3,24+ ft.,2004-05-13,SAS,634,25.8804945857,1,2004,5,13,3,0
27497,Turnaround Jump Shot,Jump Shot,-131,105,2,1,2003,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2004-05-13,SAS,538,16.7886866669,0,2004,5,13,3,0
27498,Jump Shot,Jump Shot,-10,230,2,1,2003,,Center(C),Mid-Range,16-24 ft.,2004-05-13,SAS,512,23.0217288664,0,2004,5,13,3,0
27499,Jump Shot,Jump Shot,166,95,2,1,2003,1.0,Right Side(R),Mid-Range,16-24 ft.,2004-05-13,SAS,446,19.1261600955,0,2004,5,13,3,0
27500,Jump Shot,Jump Shot,-122,120,2,1,2003,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2004-05-13,SAS,142,17.1125684805,0,2004,5,13,3,0
27501,Dunk Shot,Dunk,-130,53,2,1,2003,1.0,Left Side(L),Mid-Range,8-16 ft.,2004-05-13,SAS,108,14.0388745988,0,2004,5,13,3,0
27502,Jump Shot,Jump Shot,140,82,2,1,2003,0.0,Right Side(R),Mid-Range,16-24 ft.,2004-05-13,SAS,79,16.2246725699,0,2004,5,13,3,0
27503,Jump Shot,Jump Shot,149,48,3,1,2003,0.0,Right Side(R),Mid-Range,8-16 ft.,2004-05-13,SAS,652,15.6540729524,0,2004,5,13,3,0
27504,Driving Layup Shot,Layup,1,53,3,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-13,SAS,586,5.30094331228,0,2004,5,13,3,0
27505,Jump Shot,Jump Shot,-189,153,3,1,2003,,Left Side Center(LC),Above the Break 3,24+ ft.,2004-05-13,SAS,467,24.316660955,1,2004,5,13,3,0
27506,Jump Shot,Jump Shot,51,41,3,1,2003,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2004-05-13,SAS,341,6.54369925959,0,2004,5,13,3,0
27507,Jump Shot,Jump Shot,-181,91,3,1,2003,,Left Side(L),Mid-Range,16-24 ft.,2004-05-13,SAS,91,20.2588252374,0,2004,5,13,3,0
27508,Jump Shot,Jump Shot,35,711,3,1,2003,0.0,Back Court(BC),Backcourt,Back Court Shot,2004-05-13,SAS,0,71.1860941477,1,2004,5,13,3,0
27509,Jump Shot,Jump Shot,143,-5,4,1,2003,,Right Side(R),Mid-Range,8-16 ft.,2004-05-13,SAS,633,14.3087385887,0,2004,5,13,3,0
